name,iso_code,latittude,longitude
"Nong Khai",TH-17,17.88410900000,102.74659700000
"Nonthaburi",TH-38,NULL,NULL
"Pathum Thani",TH-39,NULL,NULL
"Pattani",TH-69,NULL,NULL
"Phangnga",TH-61,8.74673900000,98.16991500000
"Phatthalung",TH-66,7.49223200000,100.08061500000
"Phayao",TH-41,NULL,NULL
"Phetchabun",TH-14,16.24818600000,101.21418800000
"Phetchaburi",TH-56,NULL,NULL
"Phichit",TH-13,NULL,NULL
"Phitsanulok",TH-12,NULL,NULL
"Phra Nakhon Si Ayutthaya",TH-36,NULL,NULL
"Phrae",TH-07,NULL,NULL
"Phuket",TH-62,NULL,NULL
"Prachin Buri",TH-45,14.04907000000,101.37770100000
"Prachuap Khiri Khan",TH-57,NULL,NULL
"Ranong",TH-59,NULL,NULL
"Ratchaburi",TH-52,NULL,NULL
"Rayong",TH-47,NULL,NULL
"Roi Et",TH-25,NULL,NULL
"Sakon Nakhon",TH-20,NULL,NULL
"Samut Prakan",TH-42,NULL,NULL
"Samut Sakhon",TH-55,NULL,NULL
"Samut Songkhram",TH-54,13.37616200000,99.96213100000
"Saraburi",TH-37,NULL,NULL
"Satun",TH-67,NULL,NULL
"Sing Buri",TH-33,NULL,NULL
"Sisaket",TH-30,NULL,NULL
"Songkhla",TH-68,NULL,NULL
"Sukhothai",TH-09,NULL,NULL
"Suphan Buri",TH-51,NULL,NULL
"Surat Thani",TH-60,NULL,NULL
"Surin",TH-29,NULL,NULL
"Tak",TH-08,NULL,NULL
"Trang",TH-65,NULL,NULL
"Trat",TH-49,NULL,NULL
"Ubon Ratchathani",TH-75,NULL,NULL
"Udon Thani",TH-76,NULL,NULL
"Uthai Thani",TH-15,15.36990600000,99.54499600000
"Uttaradit",TH-10,NULL,NULL
"Yala",TH-70,NULL,NULL
"Yasothon",TH-72,NULL,NULL
"Khatlon",TJ-02,NULL,NULL
"Kuhistoni Badakhshon",TJ-01,38.07147600000,72.67687900000
"Sughd",TJ-03,39.98417800000,69.18573400000
"Ahal",TM-01,NULL,NULL
"Balkan",TM-02,39.82634000000,54.82057900000
"Dashoguz",TM-03,41.13087700000,58.68615100000
"Lebap",TM-04,39.07120900000,63.43708800000
"Mary",TM-05,37.32734800000,62.56643700000
"Al Mahdiyah",TN-15,35.30503000000,10.65756000000
"Al Munastir",TN-16,NULL,NULL
"Al Qasrayn",TN-02,35.24166700000,8.84948800000
"Al Qayrawan",TN-03,NULL,NULL
"Ariana",TN-38,36.87500000000,9.95833300000
"Bajah",TN-17,NULL,NULL
"Banzart",TN-18,NULL,NULL
"Bin",TN-27,36.75000000000,8.75000000000
"Jundubah",TN-06,36.70334400000,8.62500000000
"Kef",TN-14,36.18040000000,8.70600000000
"Madanin",TN-28,NULL,NULL
"Manouba",TN-39,36.79800000000,10.10550000000
"Nabul",TN-19,NULL,NULL
"Qabis",TN-29,33.70236300000,9.98333300000
"Qafsah",TN-10,34.49319200000,8.71520300000
"Qibili",TN-31,NULL,NULL
"Safaqis",TN-32,NULL,NULL
"Sidi Bu Zayd",TN-33,34.92598400000,9.57500000000
"Silyanah",TN-22,NULL,NULL
"Susah",TN-23,NULL,NULL
"Tatawin",TN-34,32.09402800000,10.61458300000
"Tawzar",TN-35,NULL,NULL
"Tunis",TN-36,NULL,NULL
"Zaghwan",TN-37,36.30436000000,10.00000000000
"Ha",TO-01,52.40171400000,5.31628800000
"Tongatapu",TO-02,-21.16793800000,-175.19599900000
"Vava",TO-03,NULL,NULL
"Adana",TR-81,38.63333300000,28.88333300000
"Adiyaman",TR-02,37.74779900000,38.37316300000
"Afyon",TR-03,38.76376000000,30.54034000000
"Agri",TR-04,39.68693200000,43.03889200000
"Aksaray",TR-75,38.37105000000,34.03257600000
"Amasya",TR-05,40.65123200000,35.83443100000
"Ankara",TR-68,39.71526600000,32.36064000000
"Antalya",TR-07,36.90029700000,30.69008300000
"Ardahan",TR-86,41.12254700000,42.89689800000
"Artvin",TR-08,41.17858500000,41.82928200000
"Aydin",TR-09,40.16314200000,32.66680500000
"Balikesir",TR-10,39.63285600000,27.90430300000
"Bartin",TR-87,41.63664800000,32.34138400000
"Batman",TR-76,37.87973400000,41.12929500000
"Bayburt",TR-77,40.25918200000,40.22663700000
"Bilecik",TR-11,40.14638300000,29.98117900000
"Bingol",TR-12,39.73196600000,37.14135000000
"Bitlis",TR-13,38.39716500000,42.11580000000
"Bolu",TR-14,40.73593800000,31.60966400000
"Burdur",TR-15,37.72476900000,30.28534100000
"Bursa",TR-16,40.18989300000,29.06877900000
"Canakkale",TR-17,40.14600600000,26.41678600000
"Cankiri",TR-82,40.60024400000,33.61623500000
"Corum",TR-19,40.55222400000,34.95867600000
"Denizli",TR-20,37.81494600000,29.05015000000
"Diyarbakir",TR-21,37.92046700000,40.21629500000
"Duzce",TR-93,40.83979900000,31.16233500000
"Edirne",TR-22,41.67393700000,26.55857600000
"Elazig",TR-23,38.64397900000,39.25321800000
"Erzincan",TR-24,39.73075900000,39.50938700000
"Erzurum",TR-25,39.90495900000,41.27887000000
"Eskisehir",TR-26,39.77112500000,30.49869600000
"Gaziantep",TR-83,37.11260500000,37.26556300000
"Giresun",TR-28,40.90293500000,38.37953100000
"Gumushane",TR-69,40.33767500000,39.44965300000
"Hakkari",TR-70,37.57122100000,43.74349500000
"Hatay",TR-31,36.41380600000,36.23845500000
"Icel / Mersin",TR-32,36.79753200000,34.63019400000
"Igdir",TR-88,39.92338900000,44.04682900000
"Isparta",TR-33,37.80983200000,30.46321400000
"Istanbul",TR-34,41.19371000000,28.96497500000
"Izmir",TR-35,38.60507300000,27.36448600000
"Kahramanmaras",TR-46,37.89283100000,36.95651600000
"Karabuk",TR-89,41.19465000000,32.61908400000
"Karaman",TR-78,39.80070000000,37.94560000000
"Kars",TR-84,40.58424700000,43.09882300000
"Kastamonu",TR-37,41.35103600000,33.78615200000
"Kayseri",TR-38,38.52680900000,35.92831100000
"Kilis",TR-90,36.71695200000,37.11763200000
"Kirikkale",TR-79,39.84870400000,33.50450300000
"Kirklareli",TR-39,41.73533400000,27.21253100000
"Kirsehir",TR-40,39.14432900000,34.16568300000
"Kocaeli",TR-41,40.87127100000,29.84654000000
"Konya",TR-71,37.87499800000,32.48711700000
"Kutahya",TR-43,39.41944600000,29.98279900000
"Malatya",TR-44,38.35210900000,38.31472400000
"Manisa",TR-45,38.61693100000,27.43161200000
"Mardin",TR-72,37.26927300000,40.69172200000
"Mugla",TR-48,37.19508500000,28.37146600000
"Mus",TR-49,38.73906100000,41.57523900000
"Nevsehir",TR-50,38.69878400000,34.62743000000
"Nigde",TR-73,37.97319700000,34.68514700000
"Ordu",TR-52,40.96224500000,37.90136500000
"Osmaniye",TR-91,39.80910000000,37.84070000000
"Rize",TR-53,41.02863700000,40.53712100000
"Sakarya",TR-54,40.73141200000,30.48551900000
"Samsun",TR-55,41.29584800000,36.32634600000
"Sanliurfa",TR-63,37.34619500000,39.03540300000
"Siirt",TR-74,37.93601400000,41.93811300000
"Sinop",TR-57,42.02485400000,35.11653500000
"Sirnak",TR-80,37.52033900000,42.46340200000
"Sivas",TR-58,39.74885700000,37.01670800000
"Tekirdag",TR-59,40.96721300000,27.50294600000
"Tokat",TR-60,39.20420000000,29.13890000000
"Trabzon",TR-61,40.99186500000,39.72084400000
"Tunceli",TR-62,39.10699100000,39.55387200000
"Usak",TR-64,38.69306700000,29.40557100000
"Van",TR-65,38.49645700000,43.40235200000
"Yalova",TR-92,40.25502500000,26.40363700000
"Yozgat",TR-66,39.81869500000,34.81466500000
"Zonguldak",TR-85,41.35591600000,31.61351600000
"Arima",TT-01,NULL,NULL
"Caroni",TT-02,NULL,NULL
"Mayaro",TT-03,10.23187500000,-61.00886300000
"Nariva",TT-04,10.36917100000,-61.15232700000
"Port-of-Spain",TT-05,NULL,NULL
"Saint Andrew",TT-06,NULL,NULL
"Saint David",TT-07,10.79990500000,-61.03647000000
"Saint George",TT-08,NULL,NULL
"Saint Patrick",TT-09,10.12219500000,-61.70616500000
"San Fernando",TT-10,NULL,NULL
"Tobago",TT-11,NULL,NULL
"Victoria",TT-12,NULL,NULL
"Fu-chien",TW-01,NULL,NULL
"Kao-hsiung",TW-02,NULL,NULL
"T'ai-pei",TW-03,NULL,NULL
"T'ai-wan",TW-04,NULL,NULL
"Arusha",TZ-01,-2.62613900000,36.17810300000
"Dar es Salaam",TZ-23,NULL,NULL
"Dodoma",TZ-03,NULL,NULL
"Iringa",TZ-04,NULL,NULL
"Kagera",TZ-19,-2.16741300000,31.72673900000
"Kigoma",TZ-05,-4.82617300000,30.40882400000
"Kilimanjaro",TZ-06,NULL,NULL
"Lindi",TZ-07,-9.38883400000,38.39711100000
"Mara",TZ-08,-1.76026800000,34.02882500000
"Mbeya",TZ-09,-8.30872700000,33.48628500000
"Morogoro",TZ-10,-7.88648900000,36.90542600000
"Mtwara",TZ-11,NULL,NULL
"Mwanza",TZ-12,NULL,NULL
"Pemba North",TZ-13,-5.03623900000,39.74520500000
"Pemba South",TZ-20,-5.32951000000,39.72040300000
"Pwani",TZ-02,-7.13950700000,38.86204300000
"Rukwa",TZ-24,-7.12934300000,31.35135100000
"Ruvuma",TZ-14,-10.46607200000,36.30898700000
"Shinyanga",TZ-15,-3.35923600000,33.20516100000
"Singida",TZ-16,-5.68591400000,34.40522400000
"Tabora",TZ-17,-6.92311100000,32.52961000000
"Tanga",TZ-18,NULL,NULL
"Zanzibar Central",TZ-21,-6.26568700000,39.42446300000
"Zanzibar North",TZ-22,-5.90116000000,39.29779000000
"Zanzibar Urban",TZ-25,NULL,NULL
"Cherkas'ka Oblast'",UA-01,NULL,NULL
"Chernihivs'ka Oblast'",UA-02,NULL,NULL
"Chernivets'ka Oblast'",UA-03,NULL,NULL
"Dnipropetrovs'ka Oblast'",UA-04,NULL,NULL
"Donets'ka Oblast'",UA-05,NULL,NULL
"Ivano-Frankivs'ka Oblast'",UA-06,NULL,NULL
"Kharkivs'ka Oblast'",UA-07,NULL,NULL
"Khersons'ka Oblast'",UA-08,NULL,NULL
"Khmel'nyts'ka Oblast'",UA-09,NULL,NULL
"Kirovohrads'ka Oblast'",UA-10,NULL,NULL
"Krym",UA-11,45.37321100000,36.62501100000
"Kyyiv",UA-12,50.45362900000,30.50382800000
"Kyyivs'ka Oblast'",UA-13,NULL,NULL
"L'vivs'ka Oblast'",UA-15,NULL,NULL
"Luhans'ka Oblast'",UA-14,NULL,NULL
"Mykolayivs'ka Oblast'",UA-16,NULL,NULL
"Odes'ka Oblast'",UA-17,NULL,NULL
"Poltavs'ka Oblast'",UA-18,NULL,NULL
"Rivnens'ka Oblast'",UA-19,NULL,NULL
"Sevastopol'",UA-20,NULL,NULL
"Sums'ka Oblast'",UA-21,NULL,NULL
"Ternopil's'ka Oblast'",UA-22,NULL,NULL
"Vinnyts'ka Oblast'",UA-23,NULL,NULL
"Volyns'ka Oblast'",UA-24,NULL,NULL
"Zakarpats'ka Oblast'",UA-25,NULL,NULL
"Zaporiz'ka Oblast'",UA-26,NULL,NULL
"Zhytomyrs'ka Oblast'",UA-27,NULL,NULL
"Adjumani",UG-65,3.22996900000,31.76233800000
"Arua",UG-77,3.02238000000,30.90199000000
"Bugiri",UG-66,1.08333300000,33.71666700000
"Busia",UG-67,0.38222600000,34.00763700000
"Busoga",UG-05,NULL,NULL
"Central",UG-18,NULL,NULL
"Eastern",UG-20,NULL,NULL
"Iganga",UG-78,0.75659000000,33.55050600000
"Kabarole",UG-79,0.59854500000,30.27455600000
"Kaberamaido",UG-80,1.76330000000,33.15060000000
"Kampala",UG-37,NULL,NULL
"Kamwenge",UG-81,0.18975100000,30.54713000000
"Kanungu",UG-82,-0.72602100000,29.73710500000
"Karamoja",UG-08,NULL,NULL
"Katakwi",UG-69,2.00888100000,33.78649800000
"Kayunga",UG-83,NULL,NULL
"Kitgum",UG-84,3.44814800000,32.95499400000
"Kyenjojo",UG-85,0.54824100000,30.85638000000
"Mayuge",UG-86,-0.20551500000,33.49898300000
"Mbale",UG-87,1.07805500000,34.16951500000
"Moroto",UG-88,2.53349500000,34.64877400000
"Mpigi",UG-89,0.20035800000,32.03273800000
"Mukono",UG-90,NULL,NULL
"Nakapiripirit",UG-91,1.83314900000,34.63229400000
"Nakasongola",UG-73,1.28816100000,32.38446000000
"Nile",UG-21,NULL,NULL
"North Buganda",UG-22,NULL,NULL
"Northern",UG-23,NULL,NULL
"Pader",UG-92,2.90374700000,33.04011100000
"Rukungiri",UG-93,-0.72177700000,29.89329700000
"Sembabule",UG-74,-0.07872300000,31.32080300000
"Sironko",UG-94,1.29575800000,34.36553200000
"Soroti",UG-95,1.71199800000,33.60819600000
"South Buganda",UG-12,NULL,NULL
"Southern",UG-24,NULL,NULL
"Wakiso",UG-96,NULL,NULL
"Western",UG-25,0.52840500000,34.54489700000
"Yumbe",UG-97,3.45479600000,31.33932800000
"Alabama",US-AL,NULL,NULL
"Alaska",US-AK,NULL,NULL
"American Samoa",US-AS,NULL,NULL
"Arizona",US-AZ,NULL,NULL
"Arkansas",US-AR,NULL,NULL
"Armed Forces Americas",US-AA,NULL,NULL
"Armed Forces Europe, Middle East, & Canada",US-AE,NULL,NULL
"Armed Forces Pacific",US-AP,NULL,NULL
"California",US-CA,NULL,NULL
"Colorado",US-CO,NULL,NULL
"Connecticut",US-CT,NULL,NULL
"Delaware",US-DE,NULL,NULL
"District of Columbia",US-DC,NULL,NULL
"Federated States of Micronesia",US-FM,NULL,NULL
"Florida",US-FL,NULL,NULL
"Georgia",US-GA,NULL,NULL
"Guam",US-GU,36.90214800000,-89.82387500000
"Hawaii",US-HI,NULL,NULL
"Idaho",US-ID,NULL,NULL
"Illinois",US-IL,NULL,NULL
"Indiana",US-IN,NULL,NULL
"Iowa",US-IA,NULL,NULL
"Kansas",US-KS,NULL,NULL
"Kentucky",US-KY,NULL,NULL
"Louisiana",US-LA,NULL,NULL
"Maine",US-ME,NULL,NULL
"Marshall Islands",US-MH,42.38076200000,-70.98954400000
"Maryland",US-MD,NULL,NULL
"Massachusetts",US-MA,NULL,NULL
"Michigan",US-MI,NULL,NULL
"Minnesota",US-MN,NULL,NULL
"Mississippi",US-MS,NULL,NULL
"Missouri",US-MO,NULL,NULL
"Montana",US-MT,NULL,NULL
"Nebraska",US-NE,NULL,NULL
"Nevada",US-NV,NULL,NULL
"New Hampshire",US-NH,NULL,NULL
"New Jersey",US-NJ,NULL,NULL
"New Mexico",US-NM,NULL,NULL
"New York",US-NY,NULL,NULL
"North Carolina",US-NC,NULL,NULL
"North Dakota",US-ND,NULL,NULL
"Northern Mariana Islands",US-MP,NULL,NULL
"Ohio",US-OH,NULL,NULL
"Oklahoma",US-OK,NULL,NULL
"Oregon",US-OR,NULL,NULL
"Palau",US-PW,NULL,NULL
"Pennsylvania",US-PA,NULL,NULL
"Puerto Rico",US-PR,18.19975500000,-66.58362800000
"Rhode Island",US-RI,NULL,NULL
"South Carolina",US-SC,NULL,NULL
"South Dakota",US-SD,NULL,NULL
"Tennessee",US-TN,NULL,NULL
"Texas",US-TX,NULL,NULL
"Utah",US-UT,NULL,NULL
"Vermont",US-VT,NULL,NULL
"Virgin Islands",US-VI,39.95529300000,-74.23205400000
"Virginia",US-VA,NULL,NULL
"Washington",US-WA,NULL,NULL
"West Virginia",US-WV,NULL,NULL
"Wisconsin",US-WI,NULL,NULL
"Wyoming",US-WY,NULL,NULL
"Artigas",UY-01,-30.40996000000,-56.47282000000
"Canelones",UY-02,NULL,NULL
"Cerro Largo",UY-03,NULL,NULL
"Colonia",UY-04,NULL,NULL
"Durazno",UY-05,NULL,NULL
"Flores",UY-06,-33.54609700000,-56.87835100000
"Florida",UY-07,NULL,NULL
"Lavalleja",UY-08,NULL,NULL
"Maldonado",UY-09,NULL,NULL
"Montevideo",UY-10,NULL,NULL
"Paysandu",UY-11,-32.31775500000,-58.07683600000
"Rio Negro",UY-12,-32.87060300000,-57.48390800000
"Rivera",UY-13,NULL,NULL
"Rocha",UY-14,-34.49675000000,-54.32622900000
"Salto",UY-15,NULL,NULL
"San Jose",UY-16,-34.30356400000,-56.76173900000
"Soriano",UY-17,NULL,NULL
"Tacuarembo",UY-18,-31.69783500000,-55.96400400000
"Treinta y Tres",UY-19,-33.23148000000,-54.37455000000
"Andijon",UZ-01,NULL,NULL
"Bukhoro",UZ-02,NULL,NULL
"Farghona",UZ-03,NULL,NULL
"Jizzakh",UZ-04,NULL,NULL
"Khorazm",UZ-05,NULL,NULL
"Namangan",UZ-06,41.10049000000,71.26251200000
"Nawoiy",UZ-07,NULL,NULL
"Qashqadaryo",UZ-08,NULL,NULL
"Qoraqalpoghiston",UZ-09,NULL,NULL
"Samarqand",UZ-10,NULL,NULL
"Sirdaryo",UZ-11,40.52603000000,68.60426300000
"Surkhondaryo",UZ-12,NULL,NULL
"Toshkent",UZ-13,NULL,NULL
"Charlotte",VC-01,13.32435000000,-61.14800000000
"Grenadines",VC-06,NULL,NULL
"Saint Andrew",VC-02,NULL,NULL
"Saint David",VC-03,13.27991000000,-61.23777000000
"Saint George",VC-04,NULL,NULL
"Saint Patrick",VC-05,NULL,NULL
"Amazonas",VE-01,NULL,NULL
"Anzoategui",VE-02,NULL,NULL
"Apure",VE-03,NULL,NULL
"Aragua",VE-04,NULL,NULL
"Barinas",VE-05,NULL,NULL
"Bolivar",VE-06,NULL,NULL
"Carabobo",VE-07,NULL,NULL
"Cojedes",VE-08,NULL,NULL
"Delta Amacuro",VE-09,8.83746300000,-61.15621700000
"Dependencias Federales",VE-24,NULL,NULL
"Distrito Federal",VE-25,NULL,NULL
"Falcon",VE-11,NULL,NULL
"Guarico",VE-12,NULL,NULL
"Lara",VE-13,NULL,NULL
"Merida",VE-14,NULL,NULL
"Miranda",VE-15,NULL,NULL
"Monagas",VE-16,NULL,NULL
"Nueva Esparta",VE-17,NULL,NULL
"Portuguesa",VE-18,NULL,NULL
"Sucre",VE-19,NULL,NULL
"Tachira",VE-20,NULL,NULL
"Trujillo",VE-21,NULL,NULL
"Vargas",VE-26,NULL,NULL
"Yaracuy",VE-22,NULL,NULL
"Zulia",VE-23,NULL,NULL
"An Giang",VN-43,10.58520200000,105.16358800000
"Ba Ria-Vung Tau",VN-53,10.57582200000,107.30483800000
"Bac Thai",VN-02,NULL,NULL
"Ben Tre",VN-03,NULL,NULL
"Binh Dinh",VN-54,NULL,NULL
"Binh Thuan",VN-55,10.79462800000,108.26224500000
"Can Tho",VN-56,9.98101800000,105.58881000000
"Cao Bang",VN-05,22.71812900000,106.04347800000
"Dac Lac",VN-44,NULL,NULL
"Dong Nai",VN-45,NULL,NULL
"Dong Thap",VN-46,NULL,NULL
"Gia Lai",VN-57,13.87101600000,108.17330500000
"Ha Bac",VN-11,NULL,NULL
"Ha Giang",VN-58,NULL,NULL
"Ha Noi",VN-51,21.00687500000,105.82513000000
"Ha Tay",VN-59,20.91777200000,105.63890000000
"Ha Tinh",VN-60,NULL,NULL
"Hai Hung",VN-12,NULL,NULL
"Hai Phong",VN-13,NULL,NULL
"Ho Chi Minh",VN-52,10.75800000000,106.65340000000
"Hoa Binh",VN-61,20.71785400000,105.31692000000
"Khanh Hoa",VN-62,12.37250000000,109.08447900000
"Kien Giang",VN-47,9.97125100000,104.68408400000
"Kon Tum",VN-63,NULL,NULL
"Lai Chau",VN-22,NULL,NULL
"Lam Dong",VN-23,NULL,NULL
"Lang Son",VN-39,NULL,NULL
"Lao Cai",VN-64,22.26141200000,104.06737500000
"Long An",VN-24,10.72473100000,106.13171000000
"Minh Hai",VN-48,NULL,NULL
"Nam Ha",VN-65,NULL,NULL
"Nghe An",VN-66,NULL,NULL
"Ninh Binh",VN-67,NULL,NULL
"Ninh Thuan",VN-68,11.77486300000,108.92239300000
"Phu Yen",VN-69,NULL,NULL
"Quang Binh",VN-70,17.48857700000,106.29713800000
"Quang Nam-Da Nang",VN-29,NULL,NULL
"Quang Ngai",VN-71,NULL,NULL
"Quang Ninh",VN-30,21.19007700000,107.25710500000
"Quang Tri",VN-72,16.74016900000,106.95133200000
"Soc Trang",VN-73,9.58194000000,105.91780100000
"Son La",VN-32,NULL,NULL
"Song Be",VN-49,NULL,NULL
"Tay Ninh",VN-33,11.36344600000,106.15206000000
"Thai Binh",VN-35,NULL,NULL
"Thanh Hoa",VN-34,NULL,NULL
"Thua Thien",VN-74,NULL,NULL
"Tien Giang",VN-37,NULL,NULL
"Tra Vinh",VN-75,9.82305300000,106.31852500000
"Tuyen Quang",VN-76,22.06427200000,105.20504000000
"Vinh Long",VN-77,10.11007300000,105.98819000000
"Vinh Phu",VN-50,9.93422700000,106.33390000000
"Yen Bai",VN-78,NULL,NULL
"Ambrym",VU-05,NULL,NULL
"Aoba",VU-06,NULL,NULL
"Efate",VU-08,NULL,NULL
"Epi",VU-09,-16.75000000000,168.33333300000
"Malakula",VU-10,NULL,NULL
"Malampa",VU-16,NULL,NULL
"Paama",VU-11,-16.47608500000,168.23692300000
"Penama",VU-17,NULL,NULL
"Pentecote",VU-12,NULL,NULL
"Sanma",VU-13,NULL,NULL
"Shefa",VU-18,NULL,NULL
"Shepherd",VU-14,NULL,NULL
"Tafea",VU-15,NULL,NULL
"Torba",VU-07,NULL,NULL
"Aiga-i-le-Tai",WS-02,NULL,NULL
"Atua",WS-03,NULL,NULL
"Fa",WS-04,NULL,NULL
"Gaga",WS-05,NULL,NULL
"Gagaifomauga",WS-07,NULL,NULL
"Palauli",WS-08,NULL,NULL
"Satupa",WS-09,NULL,NULL
"Tuamasaga",WS-10,NULL,NULL
"Va",WS-06,37.82627400000,-81.15970900000
"Vaisigano",WS-11,NULL,NULL
"Abyan",YE-01,NULL,NULL
"Al Bayda'",YE-20,14.24498500000,48.79494300000
"Al Hudaydah",YE-08,14.79497000000,42.94640000000
"Al Jawf",YE-21,18.22000000000,43.18000000000
"Al Mahrah",YE-03,NULL,NULL
"Al Mahwit",YE-10,NULL,NULL
"Dhamar",YE-11,NULL,NULL
"Hadramawt",YE-04,NULL,NULL
"Hajjah",YE-22,15.69750000000,43.59910000000
"Ibb",YE-23,13.96440000000,44.18200000000
"Lahij",YE-24,13.05410000000,44.88410000000
"Ma'rib",YE-14,NULL,NULL
"Sa",YE-15,16.18333300000,43.36666700000
"San",YE-16,NULL,NULL
"Shabwah",YE-05,NULL,NULL
"Ta",YE-25,NULL,NULL
"Eastern Cape",ZA-05,NULL,NULL
"Free State",ZA-03,NULL,NULL
"Gauteng",ZA-06,NULL,NULL
"KwaZulu-Natal",ZA-02,NULL,NULL
"Limpopo",ZA-09,NULL,NULL
"Mpumalanga",ZA-07,NULL,NULL
"North-West",ZA-10,NULL,NULL
"Northern Cape",ZA-08,NULL,NULL
"Western Cape",ZA-11,NULL,NULL
"Central",ZM-02,NULL,NULL
"Copperbelt",ZM-08,-13.09166600000,27.95833300000
"Eastern",ZM-03,-12.64489000000,31.85858600000
"Luapula",ZM-04,NULL,NULL
"Lusaka",ZM-09,NULL,NULL
"North-Western",ZM-06,-12.74166700000,24.73333300000
"Northern",ZM-05,NULL,NULL
"Southern",ZM-07,-16.64060500000,26.94166600000
"Western",ZM-01,NULL,NULL
"Bulawayo",ZW-09,-20.16780000000,28.58130000000
Harare,ZW-10,-17.83115000000,31.06725000000
"Manicaland",ZW-01,-19.06666600000,32.20833300000
"Mashonaland Central",ZW-03,-16.60266400000,31.24837300000
"Mashonaland East",ZW-04,NULL,NULL
"Mashonaland West",ZW-05,-17.48817300000,29.53247500000
"Masvingo",ZW-08,-20.87941700000,31.30833300000
"Matabeleland North",ZW-06,NULL,NULL
"Matabeleland South",ZW-07,-21.00693200000,29.07500000000
"Midlands",ZW-02,-19.15000000000,29.65000000000
